Dsu1,Dsu2,Dsu3,Dsu4,Dsu5,msu1,msu2,msu3,msu4,msu5,mu1d,mu2d,mu3d,mu4d,mu5d,output
0.49714,0.082468,0.11094,0.1928,0.25484,2,1,2,1,3,3,1,3,1,1,1
0.24066,0.0092405,0.10978,0.58435,0.2991,2,3,3,3,3,2,1,1,3,2,4
0.33031,0.32699,0.58367,0.3577,0.85945,1,2,3,1,1,2,3,2,3,3,3
0.97239,0.79453,0.089344,0.25717,0.81371,1,3,1,2,2,2,1,2,2,3,2
0.81127,0.5078,0.35629,0.51094,0.6353,3,3,2,1,2,3,1,3,3,1,3
0.17164,0.35315,0.90639,0.38143,0.03813,3,1,2,2,3,3,1,2,3,1,4
0.0094896,0.27229,0.36616,0.24526,0.10924,1,3,2,2,2,1,3,3,3,2,3
0.17244,0.45412,0.29411,0.83036,0.085825,3,3,1,3,2,2,3,1,1,2,2
0.29316,0.72817,0.53976,0.079933,0.658,2,1,3,3,3,1,1,2,2,1,3
0.12739,0.64038,0.65695,0.32508,0.76492,2,1,2,2,1,1,2,3,1,2,3
0.84572,0.74195,0.64202,0.52068,0.49455,1,1,3,2,3,2,3,2,2,2,3
0.89025,0.015641,0.1311,0.63646,0.083863,3,2,3,1,3,2,1,2,3,2,1
0.17256,0.38,0.44172,0.12133,0.744,2,2,3,1,3,1,2,1,3,1,5
0.57719,0.79679,0.6737,0.52043,0.9755,3,2,1,3,2,1,3,1,2,2,4
0.92751,0.41097,0.86643,0.57026,0.18305,2,3,2,1,3,1,3,2,1,1,2
0.60621,0.20602,0.64041,0.51868,0.44519,1,3,1,3,2,1,2,2,1,3,5
0.28758,0.95901,0.65224,0.80534,0.74451,1,2,3,3,3,2,2,2,3,2,3
0.076974,0.25396,0.52711,0.61607,0.89302,2,2,2,3,2,2,2,2,2,3,4
0.58866,0.32234,0.13355,0.29509,0.30745,1,3,1,3,1,2,3,2,3,1,2
0.28928,0.92347,0.46734,0.077736,0.38138,1,1,3,2,2,3,2,3,2,1,3
0.013924,0.78396,0.60917,0.41235,0.92145,1,1,3,1,2,1,3,2,3,1,3
0.29641,0.34958,0.1129,0.47691,0.53458,2,1,3,1,1,3,1,1,2,3,1
0.080448,0.2512,0.72717,0.19507,0.59026,1,1,2,1,2,1,1,3,2,2,5
0.82379,0.16652,0.73219,0.29242,0.27261,3,1,2,3,2,3,2,3,2,2,1
0.58481,0.045607,0.90454,0.81738,0.41662,1,3,3,1,2,2,3,1,1,1,3
0.64342,0.39571,0.0036537,0.060957,0.23238,3,2,2,3,2,2,1,2,2,3,1
0.41299,0.83557,0.59002,0.85908,0.75445,1,2,2,3,1,1,2,3,1,3,3
0.40068,0.0031659,0.32496,0.65653,0.35265,2,2,3,1,1,2,1,3,2,3,3
0.22182,0.17686,0.29644,0.67335,0.62492,2,3,2,3,3,3,3,3,2,1,4
0.2058,0.90343,0.21487,0.50572,0.11359,1,3,1,1,1,2,1,3,3,2,2
0.057486,0.13848,0.053613,0.2157,0.14569,1,2,1,2,1,3,1,1,2,3,5
0.12882,0.52869,0.89081,0.94619,0.60138,2,3,2,3,1,3,2,1,3,1,2
0.41706,0.99547,0.30311,0.41215,0.55612,3,2,1,1,1,1,3,1,2,1,4
0.63688,0.58368,0.75843,0.22472,0.97297,2,1,1,3,1,1,1,3,2,2,1
0.2411,0.18412,0.24163,0.89669,0.67774,3,3,2,2,1,3,2,2,2,1,1
0.98182,0.50216,0.3406,0.17719,0.86183,3,3,3,3,1,3,1,2,3,2,3
0.76844,0.78593,0.11252,0.33372,0.25309,1,3,2,3,2,2,1,3,1,1,2
0.767,0.96579,0.54338,0.28376,0.64275,2,2,2,3,2,2,3,2,2,1,3
0.4739,0.39465,0.77875,0.035609,0.4747,1,1,3,1,3,3,3,2,2,2,5
0.70062,0.55513,0.12383,0.089928,0.98025,1,3,3,1,2,1,1,1,1,1,2
0.0054095,0.64722,0.27257,0.85733,0.68685,3,2,1,2,3,2,1,3,1,1,5
0.53532,0.032488,0.24074,0.13901,0.14551,1,2,1,2,1,3,3,3,2,2,3
0.30061,0.73898,0.94194,0.94296,0.98075,1,2,2,2,3,3,3,1,1,2,1
0.26184,0.88962,0.93185,0.2825,0.15294,3,2,2,2,3,1,3,2,1,3,5
0.6044,0.9334,0.57428,0.91896,0.46701,1,2,2,3,1,2,3,3,3,2,3
0.86669,0.92529,0.24693,0.76142,0.18796,1,3,1,3,3,3,3,3,1,1,4
0.73873,0.8992,0.29169,0.66003,0.61671,3,1,2,2,1,1,2,3,2,2,1
0.89612,0.55709,0.91089,0.17208,0.30083,3,1,2,1,2,3,1,1,1,1,1
0.20896,0.98653,0.52222,0.00084484,0.4955,2,2,3,2,1,2,3,1,1,3,5
0.3372,0.82468,0.22283,0.56036,0.40108,1,3,1,3,1,3,2,3,1,1,2
0.20086,0.75909,0.87157,0.37517,0.023639,1,2,2,1,2,3,3,1,2,3,2
0.60669,0.52144,0.5006,0.84908,0.44858,3,2,1,3,3,3,3,1,1,3,1
0.025029,0.849,0.21796,0.35411,0.23807,1,3,3,3,1,1,3,1,1,2,2
0.79419,0.12727,0.51975,0.92518,0.33833,1,2,1,3,1,1,3,3,2,3,5
0.86377,0.06787,0.91778,0.78418,0.91534,1,3,1,2,3,3,1,3,2,1,4
0.68242,0.84123,0.44497,0.85499,0.43037,3,3,3,3,1,3,3,3,1,2,3
0.049359,0.30442,0.92678,0.65108,0.85003,1,2,2,3,2,1,3,1,2,3,4
0.73959,0.787,0.18355,0.71016,0.49012,2,2,1,3,3,3,2,1,2,1,4
0.92194,0.31149,0.90775,0.67686,0.089061,3,2,1,1,1,2,1,1,1,2,1
0.42834,0.82272,0.75195,0.09131,0.79615,3,1,2,3,2,1,2,2,1,3,3
0.23562,0.86091,0.74135,0.61392,0.92392,2,1,3,2,1,3,2,3,1,3,3
0.98008,0.27597,0.57223,0.49989,0.94234,2,2,2,3,1,3,1,3,2,3,3
0.28644,0.79221,0.98047,0.97912,0.091851,1,2,2,3,2,1,3,3,1,3,2
0.069932,0.73711,0.23319,0.72482,0.53609,3,2,3,3,1,3,3,1,3,1,4
0.40108,0.45608,0.17582,0.72069,0.54798,2,1,2,3,1,3,2,1,1,1,1
0.20553,0.22956,0.11784,0.92904,0.85204,2,2,1,2,1,3,2,2,1,2,1
0.2669,0.70848,0.54914,0.61804,0.073764,1,2,1,3,1,3,2,3,2,3,4
0.77221,0.2015,0.41028,0.21014,0.56144,3,2,1,1,1,3,1,2,3,1,1
0.99011,0.5817,0.84314,0.51281,0.069687,1,3,1,1,2,2,1,2,2,2,2
0.30712,0.38881,0.13733,0.40861,0.24701,1,1,3,1,1,1,1,1,2,1,4
0.38529,0.94923,0.98663,0.15151,0.47777,1,1,1,1,2,1,2,3,2,1,5
0.84972,0.18695,0.3364,0.51694,0.67527,1,3,3,3,2,3,3,2,2,3,4
0.53705,0.085465,0.18229,0.15543,0.80596,1,1,2,2,2,1,2,3,2,3,5
0.20951,0.089917,0.43057,0.5896,0.9177,2,1,3,2,2,3,3,1,3,3,4
0.97901,0.65414,0.63172,0.020009,0.86132,2,3,3,1,2,3,2,1,1,2,2
0.89136,0.58804,0.89032,0.65406,0.048883,1,2,3,3,1,3,3,3,3,3,4
0.57082,0.68143,0.13996,0.27761,0.58245,2,3,3,1,3,3,1,2,3,2,5
0.030803,0.0078927,0.74087,0.51053,0.53484,3,1,3,2,2,3,1,1,1,3,5
0.74185,0.89885,0.21308,0.26128,0.90447,1,3,1,1,2,2,2,3,2,1,2
0.32717,0.6401,0.40801,0.49006,0.48342,3,2,3,3,3,2,2,1,2,3,5
0.70468,0.66986,0.86131,0.45215,0.19547,1,3,1,2,3,3,1,1,3,1,4
0.56404,0.40704,0.0483,0.41986,0.036821,2,2,3,3,2,3,2,1,1,3,1
0.94387,0.56022,0.82669,0.18472,0.97455,2,1,1,2,3,2,2,2,3,1,2
0.19779,0.91603,0.49545,0.36077,0.5404,3,1,3,3,3,2,2,3,3,2,3
0.42246,0.37168,0.77162,0.56032,0.11638,3,2,3,3,2,2,2,2,2,2,4
0.0074569,0.98035,0.046544,0.51568,0.078641,1,3,3,1,1,1,1,1,3,3,4
0.60158,0.59303,0.12229,0.18065,0.25003,2,1,2,1,3,3,2,3,3,3,1
0.6254,0.72324,0.31994,0.72598,0.70407,3,3,3,2,2,1,1,1,3,1,2
0.9384,0.34403,0.79681,0.5999,0.13514,2,3,2,3,2,2,1,3,1,3,4
0.32952,0.28216,0.20961,0.23267,0.26639,1,1,2,2,2,2,1,1,2,1,1
0.42461,0.48109,0.79727,0.67495,0.71964,1,3,3,3,1,3,2,1,1,2,2
0.683,0.0476,0.02349,0.29248,0.81905,1,3,1,3,1,1,2,3,1,2,1
0.21204,0.38301,0.91947,0.65168,0.58121,1,1,1,2,1,1,1,2,1,2,4
0.34337,0.66505,0.26637,0.87803,0.84583,2,2,3,1,3,3,2,2,2,1,1
0.1699,0.87672,0.40298,0.23485,0.94745,3,3,3,1,3,1,2,1,1,3,2
0.24312,0.96027,0.08575,0.62577,0.0016702,3,1,3,2,2,1,1,3,1,1,4
0.86601,0.69552,0.79524,0.17194,0.58397,1,3,1,2,1,2,3,3,3,1,2
0.12942,0.0427,0.9257,0.049171,0.652,2,1,3,1,2,2,3,2,3,2,5
0.43404,0.86126,0.22267,0.6649,0.60619,3,3,1,3,3,1,3,1,1,2,5
0.78553,0.36552,0.62009,0.99442,0.84984,3,2,1,3,3,2,2,1,3,2,1
0.34629,0.70684,0.18555,0.7374,0.60055,1,1,3,3,3,1,3,2,1,2,5
0.54584,0.47289,0.25301,0.36761,0.24788,3,1,3,2,2,3,2,3,2,1,1
0.53899,0.69557,0.043579,0.096086,0.92277,3,1,1,1,2,1,1,3,3,1,1
0.72525,0.21606,0.36825,0.52624,0.78528,2,1,1,2,1,1,2,3,2,2,4
0.21144,0.18152,0.89238,0.08861,0.81238,3,1,2,2,2,1,2,1,3,2,5
0.86934,0.43341,0.73101,0.91928,0.64922,1,1,1,1,3,3,2,1,1,1,5
0.97628,0.33943,0.43587,0.99222,0.46073,2,2,2,2,2,1,3,2,1,1,2
0.49716,0.20149,0.3608,0.48542,0.71683,2,1,1,2,2,3,3,2,2,2,1
0.23086,0.5196,0.35985,0.99738,0.90815,2,1,3,3,3,3,2,1,2,1,1
0.54233,0.68116,0.3856,0.61048,0.48692,2,3,3,2,3,3,1,1,3,1,1
0.88511,0.14546,0.41235,0.84347,0.96701,2,3,1,3,1,3,3,3,3,3,4
0.90033,0.67935,0.2442,0.42128,0.24123,3,3,3,2,1,2,3,2,1,2,2
0.059271,0.94212,0.11331,0.75038,0.3729,3,3,2,2,1,2,2,2,1,3,5
0.57042,0.23151,0.60743,0.78516,0.038997,1,1,1,1,3,3,1,1,3,1,1
0.028835,0.10907,0.60163,0.18968,0.29868,2,3,2,1,3,2,1,2,3,1,3
0.40872,0.48562,0.41197,0.099941,0.65622,1,2,3,1,1,3,2,3,2,1,3
0.016119,0.52315,0.21039,0.76418,0.40927,3,1,2,2,2,2,3,3,2,2,5
0.054026,0.83326,0.37266,0.91283,0.64012,2,1,2,1,2,1,1,3,3,2,3
0.56307,0.40422,0.16702,0.93277,0.92639,3,2,1,3,1,3,1,2,3,1,1
0.44176,0.41033,0.020086,0.30345,0.77662,2,3,1,3,3,1,1,1,3,2,5
0.82451,0.10458,0.10394,0.64781,0.64915,1,2,1,1,3,2,3,3,2,2,5
0.66467,0.9026,0.5571,0.80235,0.73642,1,2,1,2,3,2,3,2,1,3,5
0.4064,0.94523,0.10516,0.11158,0.66591,2,2,2,1,2,1,3,1,2,3,5
0.46919,0.46333,0.67904,0.65958,0.56945,3,2,2,2,2,2,2,3,2,1,1
0.94412,0.052976,0.83112,0.091677,0.60381,2,2,2,3,3,2,2,2,2,3,5
0.24407,0.94456,0.83927,0.85217,0.78155,2,2,2,2,3,1,1,2,2,2,5
0.28131,0.54816,0.016384,0.32773,0.25098,2,2,3,2,2,3,3,1,3,1,2
0.80027,0.97807,0.28609,0.75078,0.80391,3,1,3,2,1,2,1,2,3,2,1
0.20045,0.73126,0.13776,0.30879,0.34804,3,3,2,3,2,3,2,1,3,3,2
0.55723,0.42669,0.2855,0.89402,0.15811,2,3,3,3,1,2,3,2,3,2,2
0.24924,0.38318,0.54249,0.52229,0.7211,1,1,3,1,2,3,3,1,3,2,2
0.025832,0.91797,0.040204,0.606,0.82972,2,3,1,1,1,2,1,2,1,3,2
0.76105,0.48621,0.078317,0.71753,0.50964,1,1,2,1,2,1,2,1,2,2,5
0.55052,0.59608,0.63812,0.70405,0.15954,2,2,3,1,3,1,2,2,3,3,3
0.11972,0.98495,0.97595,0.32635,0.87172,3,3,1,1,2,3,1,2,1,2,5
0.18772,0.36578,0.72896,0.094864,0.34061,1,2,2,2,3,2,1,3,1,2,3
0.52137,0.0028479,0.61134,0.39424,0.46632,2,2,1,3,3,2,1,1,1,2,1
0.67104,0.41938,0.52118,0.24823,0.010438,3,2,2,3,2,2,2,2,1,1,1
0.07257,0.31596,0.93732,0.19522,0.42442,2,1,2,3,3,1,1,3,3,2,5
0.35094,0.04407,0.73094,0.56455,0.62131,3,1,1,3,1,1,2,1,1,2,4
0.41076,0.3601,0.86677,0.91677,0.38023,1,1,3,2,2,2,2,1,3,2,5
0.65013,0.22789,0.3662,0.68669,0.70537,2,3,1,3,3,3,2,3,1,2,5
0.55127,0.67446,0.0048763,0.24696,0.088635,1,1,3,1,3,3,2,2,2,3,1
0.087204,0.50141,0.0069145,0.45965,0.21148,3,3,1,3,3,1,2,3,3,3,4
0.33652,0.79359,0.040242,0.15419,0.8313,1,2,2,1,1,3,2,3,3,2,1
0.10447,0.40068,0.66579,0.63269,0.52061,2,3,3,2,2,2,3,2,3,1,3
0.25817,0.15895,0.78285,0.57258,0.12903,3,1,1,1,3,1,3,1,1,2,2
0.79336,0.92215,0.49234,0.19371,0.75677,3,1,2,1,2,2,3,1,1,1,1
0.66492,0.82016,0.9201,0.9212,0.1463,1,1,3,2,3,2,3,2,1,2,3
0.64104,0.72031,0.60131,0.12153,0.71022,3,2,2,1,1,3,1,1,3,1,1
0.33833,0.57057,0.80692,0.19949,0.6785,3,2,1,2,2,1,2,2,3,1,2
0.084325,0.48918,0.26976,0.92567,0.93161,2,2,2,1,2,3,3,2,2,1,2
0.47821,0.19243,0.41107,0.79996,0.93075,3,3,2,1,3,1,3,2,2,3,3
0.46191,0.65852,0.039928,0.96063,0.55953,2,1,2,3,1,3,3,1,3,2,1
0.28642,0.22656,0.31147,0.49848,0.89363,1,2,2,1,2,3,2,3,3,1,3
0.014764,0.015544,0.41894,0.59336,0.86656,1,2,1,2,2,2,1,1,2,2,4
0.87651,0.22015,0.91829,0.99512,0.33134,1,2,1,1,2,2,3,1,3,1,2
0.15212,0.6244,0.32517,0.99365,0.62188,2,3,3,3,3,3,2,1,2,2,2
0.93022,0.70402,0.51478,0.74877,0.84199,3,2,3,1,2,2,1,3,3,1,3
0.38644,0.011126,0.026513,0.84967,0.24166,2,1,3,2,1,3,1,1,2,1,1
0.98456,0.57633,0.43856,0.4527,0.90759,2,1,2,3,2,1,2,1,1,1,2
0.35974,0.81708,0.34852,0.10871,0.042686,3,1,2,1,2,2,2,3,2,3,3
0.59799,0.81322,0.32661,0.37996,0.1573,3,1,3,1,1,3,3,2,1,1,1
0.69229,0.41182,0.6821,0.2913,0.78363,2,3,2,1,2,1,1,2,1,1,3
0.31279,0.72355,0.64887,0.36613,0.58308,3,2,1,1,1,1,1,1,1,2,2
0.37542,0.78762,0.84412,0.3413,0.92459,2,1,3,1,1,1,2,3,1,2,3
0.60794,0.41161,0.65097,0.19701,0.20437,3,3,1,3,1,1,2,1,2,1,2
0.60877,0.83797,0.61412,0.67503,0.57666,3,1,1,2,3,2,2,2,3,2,1
0.1063,0.58276,0.66846,0.63367,0.24442,2,1,1,3,1,3,2,1,2,1,4
0.52466,0.74004,0.93551,0.50111,0.40262,1,2,1,2,1,3,1,1,3,2,4
0.044789,0.92713,0.11623,0.7518,0.43666,1,1,2,1,1,3,1,2,1,1,5
0.18714,0.3174,0.25042,0.69974,0.37813,2,1,3,2,1,2,2,3,1,1,4
0.62456,0.93303,0.314,0.11609,0.73873,3,2,2,2,3,1,1,2,1,3,5
0.35805,0.089689,0.42898,0.44802,0.8778,2,1,1,3,3,3,2,1,3,2,4
0.60372,0.10069,0.51065,0.086749,0.87619,2,3,2,1,3,1,1,2,1,1,3
0.95818,0.52465,0.14791,0.91531,0.64056,1,2,1,3,1,2,2,2,1,1,2
0.18144,0.812,0.10886,0.85527,0.93168,3,2,1,1,3,2,2,3,1,1,5
0.29071,0.16947,0.031058,0.4879,0.69954,3,2,2,2,1,2,1,3,1,3,1
0.042498,0.96365,0.84536,0.96133,0.61672,2,3,2,2,1,3,1,2,1,1,3
0.1184,0.23372,0.58261,0.98344,0.52626,3,2,1,2,2,3,1,3,1,3,5
0.11642,0.36818,0.78651,0.28556,0.16115,2,2,2,1,2,2,2,1,3,1,4
0.15526,0.25068,0.35525,0.065322,0.78356,3,3,1,1,3,1,1,2,1,2,5
0.95704,0.66535,0.23788,0.63398,0.67233,2,2,3,1,2,2,3,3,3,2,2
0.14025,0.38341,0.83855,0.84417,0.73774,3,2,1,1,2,3,2,1,1,1,2
0.14242,0.47006,0.85187,0.17613,0.49463,2,1,1,3,1,1,3,2,2,1,2
0.57201,0.42454,0.45696,0.77198,0.2503,3,1,2,1,1,2,3,2,3,1,1
0.90457,0.2825,0.62865,0.08686,0.4856,3,1,3,2,2,2,2,3,1,3,3
0.26351,0.55632,0.86319,0.78527,0.46833,3,3,3,3,1,1,1,1,1,1,4
0.25981,0.96638,0.73518,0.7247,0.49961,2,2,1,3,1,2,2,2,1,1,4
0.80431,0.95138,0.33742,0.10801,0.89423,1,1,1,2,2,2,2,1,3,3,5
0.4201,0.65694,0.72857,0.3337,0.0082046,3,1,2,1,2,3,1,1,3,2,1
0.62546,0.96912,0.43815,0.85493,0.91223,1,1,3,3,3,2,2,2,1,3,3
0.61581,0.90109,0.77646,0.45616,0.62122,1,1,3,2,2,2,2,3,2,1,3
0.10364,0.85099,0.05202,0.5516,0.82001,3,3,2,1,1,1,3,2,2,2,2
0.2128,0.37371,0.28615,0.96925,0.39584,2,1,2,2,3,2,2,3,1,1,3
0.82612,0.45645,0.038316,0.022481,0.43431,2,1,3,1,1,2,1,2,1,1,1
0.87321,0.80892,0.3614,0.30387,0.32293,2,1,1,1,1,1,1,2,2,3,5
0.52326,0.70068,0.8722,0.013017,0.53665,1,3,2,1,1,2,3,2,2,2,2
0.387,0.91024,0.52356,0.90232,0.087903,3,1,1,3,3,3,3,2,3,2,1
0.87091,0.48644,0.050609,0.95114,0.41539,2,1,1,1,3,3,2,1,2,2,5
0.54278,0.84751,0.15461,0.83349,0.023443,3,2,1,1,3,1,2,3,2,1,1
0.6173,0.99378,0.22609,0.16165,0.89939,3,1,1,1,2,3,2,3,1,1,1
0.0003956,0.66602,0.1043,0.33421,0.73074,2,2,1,1,1,1,1,1,2,2,2
0.48748,0.4816,0.32442,0.95827,0.25487,3,1,2,1,3,2,3,1,2,3,1
0.93494,0.27593,0.084427,0.98048,0.7909,2,1,2,1,1,1,3,3,2,2,2
0.89223,0.42872,0.15572,0.084121,0.74533,2,2,2,1,2,2,2,2,2,1,2
0.41994,0.047571,0.55309,0.9246,0.96067,3,3,3,2,1,2,2,3,3,1,3
0.45356,0.83187,0.98395,0.59726,0.57542,3,2,3,2,2,2,3,1,3,1,4
0.60083,0.77602,0.21345,0.19703,0.8409,2,2,2,1,2,2,2,1,2,3,1
0.89807,0.99096,0.021547,0.059179,0.47637,1,2,3,1,3,3,1,2,3,2,5
0.68814,0.0067682,0.92075,0.59307,0.22619,2,1,2,2,1,3,1,1,3,2,4
0.75984,0.22065,0.39856,0.561,0.47103,3,3,3,1,1,1,3,2,1,3,1
0.49309,0.61835,0.10025,0.80206,0.4692,3,3,1,2,3,1,1,1,3,2,5
0.23758,0.8938,0.37179,0.065801,0.66214,2,1,1,2,3,3,3,2,3,2,5
0.97568,0.27931,0.34458,0.37885,0.6118,1,3,2,3,1,1,2,2,3,3,4
0.9183,0.71336,0.73213,0.72821,0.48152,1,1,2,2,3,2,2,1,3,2,5
0.94598,0.65787,0.94169,0.69115,0.32858,3,2,2,1,2,1,1,1,2,2,2
0.37794,0.67581,0.41664,0.016815,0.41919,1,3,2,3,3,2,1,1,1,1,2
0.031584,0.41038,0.82916,0.22385,0.33995,2,1,2,3,1,2,1,2,3,3,5
0.19591,0.80005,0.23192,0.82812,0.69509,1,1,1,2,3,2,1,2,2,3,5
0.64546,0.86813,0.46183,0.05431,0.14557,3,2,2,2,1,3,2,1,3,2,1
0.23384,0.2604,0.28591,0.051099,0.78781,3,2,2,3,1,1,2,3,1,1,3
0.92064,0.53227,0.58059,0.81547,0.85741,3,2,2,2,1,2,2,3,3,1,3
0.088649,0.31978,0.2124,0.73467,0.92677,3,3,2,1,2,3,2,3,3,3,2
0.29908,0.7614,0.35618,0.3126,0.20998,2,2,3,1,1,1,1,1,1,3,2
0.92731,0.25582,0.098454,0.84253,0.77277,1,3,2,3,2,1,2,2,2,2,4
0.85574,0.14187,0.81768,0.61365,0.77113,3,2,1,1,3,1,3,2,1,1,5
0.61407,0.26724,0.8993,0.23789,0.65265,1,1,1,3,3,3,2,2,2,1,5
0.70014,0.5839,0.23712,0.13964,0.45043,1,1,1,1,2,2,3,3,3,2,5
0.10055,0.89479,0.42852,0.33974,0.64368,1,3,1,3,3,2,3,1,3,2,5
0.064964,0.81718,0.72074,0.8017,0.8316,2,2,2,3,3,2,3,2,1,2,4
0.98457,0.5349,0.79822,0.56109,0.0040556,3,2,1,2,2,1,3,3,3,1,2
0.38967,0.75793,0.38855,0.11342,0.80073,1,2,3,2,1,1,2,1,1,1,2
0.32755,0.79054,0.99728,0.76242,0.38902,2,2,3,1,3,1,3,1,2,2,5
0.68015,0.51643,0.31605,0.6391,0.59945,2,3,1,2,3,1,2,1,3,3,5
0.79465,0.024784,0.78027,0.19601,0.24373,3,2,3,3,3,2,2,2,2,2,3
0.5432,0.94516,0.20774,0.71966,0.74605,3,1,2,2,3,1,2,3,1,1,5
0.30592,0.66303,0.34574,0.41808,0.53221,3,1,1,2,3,1,1,1,2,3,5
0.91315,0.16007,0.12262,0.1274,0.14108,1,2,1,3,1,2,3,1,2,2,2
0.46295,0.55798,0.94673,0.94263,0.77481,3,2,3,1,2,1,2,1,1,3,2
0.46462,0.31542,0.68824,0.42276,0.92322,1,1,3,1,2,2,1,2,3,2,3
0.55472,0.43265,0.61012,0.46417,0.85326,1,2,3,2,3,1,1,3,3,2,3
0.98662,0.28222,0.23832,0.62675,0.55008,1,2,2,3,3,3,2,2,2,2,4
0.67764,0.70231,0.35146,0.55785,0.10484,1,2,3,2,3,1,1,2,1,2,2
0.66912,0.81732,0.88157,0.69675,0.46245,3,3,2,1,1,2,2,1,2,1,1
0.44074,0.78456,0.16663,0.37826,0.78173,3,1,3,1,1,2,2,3,2,1,1
0.016248,0.8556,0.39076,0.22676,0.3537,2,2,1,3,2,1,1,3,3,1,3
0.8895,0.025522,0.75407,0.72828,0.53752,2,3,2,1,2,1,2,3,3,2,5
0.44502,0.70865,0.6989,0.51984,0.40834,2,3,2,2,2,2,1,2,2,3,5
0.40906,0.61687,0.62791,0.21363,0.65168,2,1,2,2,3,1,3,2,1,1,3
0.78071,0.96816,0.63143,0.0050166,0.55007,2,1,3,2,2,2,2,3,1,2,3
0.26351,0.32472,0.3463,0.4263,0.16533,2,3,2,2,2,3,3,1,2,1,2
0.081607,0.046337,0.303,0.075108,0.26886,1,3,2,2,1,3,1,1,2,2,5
0.44707,0.044025,0.93618,0.09216,0.97292,3,1,2,3,2,2,1,3,2,2,1
0.95805,0.41269,0.53678,0.52049,0.42674,1,1,1,1,3,3,3,2,2,1,2
0.42985,0.97615,0.92676,0.39603,0.54932,2,3,1,1,2,2,2,2,2,1,1
0.85376,0.98447,0.97205,0.19558,0.98448,3,2,1,3,2,2,2,1,1,2,1
0.81863,0.15716,0.22213,0.33671,0.68098,1,1,2,1,3,2,3,2,1,2,5
0.60733,0.69971,0.737,0.083759,0.53956,1,3,3,3,2,2,2,1,3,3,2
0.73906,0.82411,0.21001,0.12119,0.84266,2,1,1,2,1,2,3,3,1,1,1
0.97442,0.75524,0.82849,0.25715,0.38756,3,1,2,3,1,3,3,1,3,1,4
0.77651,0.6886,0.211,0.75871,0.65577,3,2,2,3,1,1,1,2,1,3,4
0.59401,0.90331,0.73947,0.45869,0.6923,1,2,2,1,3,1,3,3,3,1,5
0.87049,0.82498,0.56252,0.1196,0.97238,3,3,3,3,2,3,3,3,2,3,3
0.35328,0.09743,0.034904,0.97631,0.73602,1,3,2,3,1,2,3,1,2,1,1
0.33476,0.70311,0.34653,0.80753,0.38024,3,1,2,3,1,3,2,3,1,2,3
0.092537,0.32355,0.78244,0.91456,0.72353,3,3,3,3,3,1,3,1,2,3,5
0.36631,0.23328,0.87311,0.79717,0.10566,2,3,1,3,1,3,1,1,3,3,1
0.98192,0.35633,0.74496,0.91686,0.4509,3,2,1,1,2,2,2,3,1,3,5
0.2852,0.34748,0.84216,0.88449,0.93892,1,1,2,1,2,3,1,2,3,1,1
0.70877,0.55938,0.72416,0.31072,0.7895,3,3,3,3,1,2,2,2,3,1,2
0.68365,0.25457,0.43843,0.51163,0.60047,3,3,3,1,3,1,2,2,3,2,5
0.9052,0.69373,0.79515,0.038034,0.062855,1,2,1,1,3,3,2,1,3,1,2
0.074829,0.24619,0.59252,0.42565,0.59878,2,2,2,1,2,2,1,2,3,1,3
0.22067,0.50602,0.8196,0.82955,0.5349,3,3,3,1,2,1,3,3,3,3,2
0.59421,0.92457,0.068562,0.79698,0.90588,2,1,1,1,2,2,2,3,1,2,1
0.32565,0.7724,0.53348,0.5389,0.61363,2,1,1,3,2,1,1,1,3,1,4
0.8313,0.71212,0.84496,0.88709,0.95816,3,2,1,1,2,1,2,1,2,2,1
0.41446,0.69126,0.33368,0.24552,0.29117,2,3,1,1,3,3,1,3,3,2,1
0.35306,0.65127,0.78941,0.22373,0.25546,2,1,3,1,3,3,2,1,2,1,1
0.86108,0.32435,0.071426,0.074145,0.86768,1,3,2,3,3,2,2,1,1,1,5
0.070015,0.49968,0.6538,0.037367,0.93328,1,3,1,2,2,2,2,1,3,1,2
0.37054,0.60861,0.76618,0.62452,0.57416,3,1,3,2,1,1,1,1,2,3,4
0.81577,0.61293,0.25139,0.61861,0.65937,2,2,2,1,3,2,1,1,3,2,5
0.72704,0.086722,0.55496,0.93819,0.84925,2,3,3,2,1,3,1,1,3,2,1
0.93375,0.95439,0.37779,0.098476,0.6278,3,3,3,2,2,1,1,1,3,1,5
0.047318,0.94542,0.10446,0.70334,0.32502,1,2,2,1,3,3,1,2,2,2,5
0.68007,0.75296,0.50963,0.86661,0.35418,1,2,2,2,3,2,2,1,2,2,2
0.61941,0.25807,0.58226,0.45206,0.0080108,3,2,2,1,2,1,3,3,2,1,3
0.049809,0.91717,0.074839,0.38375,0.16834,2,3,2,1,3,3,1,2,2,3,4
0.58538,0.25987,0.13097,0.073986,0.22713,1,3,3,3,2,3,1,1,2,2,1
0.62187,0.77642,0.14487,0.92511,0.015954,2,3,2,1,2,2,2,3,1,3,2
0.87755,0.16164,0.34215,0.058892,0.86623,1,1,1,2,3,1,1,2,3,3,5
0.68886,0.50032,0.18989,0.52417,0.32616,2,1,1,3,3,2,2,3,3,2,4
0.40406,0.78852,0.6993,0.56175,0.25578,2,2,2,2,3,1,2,2,2,3,4
0.41713,0.294,0.62103,0.3194,0.51643,3,3,1,2,2,2,3,3,2,3,5
